,id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
502558,id502558,1,2016-01-16 19:51:45,2016-01-16 20:13:51,1,-73.98829650878906,40.74580383300781,-73.99341583251955,40.720252990722656,N,1326
334950,id334950,1,2016-03-24 14:32:21,2016-03-24 15:08:25,1,-73.9696044921875,40.79783630371094,-73.97103881835938,40.75132369995117,N,2164
429880,id429880,1,2016-05-19 10:22:46,2016-05-19 10:31:14,1,-73.99665069580078,40.74267578125,-73.98930358886719,40.73591995239258,N,508
8909,id008909,2,2016-06-11 21:25:30,2016-06-11 21:31:20,1,-73.98204040527344,40.77389907836913,-73.96611022949219,40.79961013793945,N,350
756228,id756228,2,2016-04-23 03:39:21,2016-04-23 03:46:59,1,-73.9279556274414,40.69781112670898,-73.91085815429686,40.70433044433594,N,458
61853,id061853,1,2016-02-11 21:58:18,2016-02-11 22:01:23,1,-74.00396728515625,40.73823547363281,-74.00162506103516,40.74672317504883,N,185
575240,id575240,1,2016-02-21 18:30:30,2016-02-21 18:47:17,1,-73.9942626953125,40.749267578125,-73.95651245117188,40.77479934692383,N,1007
64979,id064979,2,2016-03-05 19:11:59,2016-03-05 19:14:12,1,-73.97490692138672,40.761878967285156,-73.97589111328125,40.759101867675774,N,133
219516,id219516,2,2016-06-12 13:44:16,2016-06-12 13:50:08,1,-74.01276397705078,40.70647430419922,-74.00933074951173,40.720611572265625,N,352
366491,id366491,1,2016-04-06 15:54:38,2016-04-06 16:24:14,1,-73.98625946044923,40.75730514526367,-73.96402740478516,40.76775741577149,N,1776
951158,id951158,1,2016-06-24 20:21:16,2016-06-24 20:38:44,2,-74.00553131103516,40.75076675415039,-73.974609375,40.758487701416016,N,1048
212041,id212041,1,2016-04-29 18:27:24,2016-04-29 18:54:47,1,-73.95614624023438,40.77880859375,-73.91818237304686,40.836761474609375,N,1643
105793,id105793,1,2016-03-17 19:25:45,2016-03-17 19:38:05,1,-73.99226379394531,40.749271392822266,-73.9824676513672,40.76211166381836,N,740
623014,id623014,1,2016-03-18 20:49:19,2016-03-18 21:01:48,1,-73.97872924804686,40.74587631225585,-73.99979400634766,40.73295593261719,N,749
737079,id737079,1,2016-01-29 14:54:07,2016-01-29 15:13:00,1,-73.98439025878906,40.754966735839844,-74.00558471679686,40.72561264038085,N,1133
1187267,id1187267,1,2016-05-20 12:00:08,2016-05-20 12:12:13,1,-73.97807312011719,40.7580451965332,-73.99085235595702,40.75102615356445,N,725
838194,id838194,2,2016-06-20 12:56:24,2016-06-20 13:10:07,1,-73.95345306396483,40.771339416503906,-73.97138214111328,40.79281997680664,N,823
235401,id235401,2,2016-04-28 16:48:03,2016-04-28 16:52:50,1,-73.97760009765625,40.78723907470703,-73.97154235839844,40.78742980957031,N,287
1113125,id1113125,2,2016-01-16 19:19:06,2016-01-16 19:24:23,1,-74.00823211669923,40.73699188232422,-73.9996337890625,40.734199523925774,N,317
875087,id875087,2,2016-04-28 16:51:15,2016-04-28 17:15:31,2,-73.97733306884766,40.75058364868164,-73.97203063964845,40.7646484375,N,1456
938049,id938049,1,2016-05-11 15:59:00,2016-05-11 16:19:35,1,-73.98201751708984,40.75598907470703,-73.95843505859375,40.78156661987305,N,1235
773019,id773019,2,2016-05-20 19:07:42,2016-05-20 19:27:44,3,-73.96160888671875,40.78007125854492,-73.98165130615234,40.740821838378906,N,1202
165864,id165864,2,2016-05-26 13:50:50,2016-05-26 13:59:27,1,-73.96927642822266,40.785438537597656,-73.9820785522461,40.77008056640625,N,517
792968,id792968,1,2016-04-18 12:56:46,2016-04-18 13:04:12,1,-74.0035858154297,40.74831008911133,-73.9886474609375,40.74141311645508,N,446
1124555,id1124555,2,2016-04-21 08:40:46,2016-04-21 09:11:13,1,-73.98719024658203,40.72493743896485,-73.9639129638672,40.75711059570313,N,1827
160499,id160499,1,2016-03-13 03:32:51,2016-03-13 03:49:22,1,-73.98641967773438,40.722328186035156,-73.95758056640625,40.771827697753906,N,991
832492,id832492,2,2016-04-01 14:54:36,2016-04-01 15:03:39,1,-73.96530151367188,40.771968841552734,-73.94928741455078,40.79370880126953,N,543
1291867,id1291867,1,2016-05-29 03:41:38,2016-05-29 03:49:04,1,-73.98466491699219,40.76424789428711,-73.95045471191406,40.7835693359375,Y,446
1263937,id1263937,2,2016-01-16 22:27:40,2016-01-16 22:30:30,2,-73.97913360595702,40.74734878540039,-73.98683166503906,40.7394905090332,N,170
1170699,id1170699,2,2016-01-16 20:28:29,2016-01-16 20:42:50,6,-73.99260711669923,40.74529647827149,-73.99945068359375,40.72866821289063,N,861
1138747,id1138747,2,2016-02-04 08:30:19,2016-02-04 08:43:42,1,-73.96278381347656,40.76961898803711,-73.97493743896483,40.761451721191406,N,803
61893,id061893,1,2016-02-11 10:49:59,2016-02-11 11:12:38,1,-73.96308135986328,40.758094787597656,-74.009521484375,40.712547302246094,N,1359
1140181,id1140181,1,2016-05-09 16:29:25,2016-05-09 16:40:52,1,-73.97040557861328,40.752098083496094,-73.99082946777342,40.745769500732415,N,687
705644,id705644,1,2016-02-14 01:27:18,2016-02-14 01:53:20,2,-73.99475860595702,40.76057815551758,-73.90949249267578,40.736026763916016,N,1562
810319,id810319,1,2016-06-21 08:49:05,2016-06-21 08:51:45,1,-73.99938201904298,40.71178817749024,-73.99185180664062,40.71326065063477,N,160
146820,id146820,1,2016-04-10 17:49:41,2016-04-10 17:58:03,1,-74.00264739990234,40.73384475708008,-73.9895782470703,40.72771072387695,N,502
990823,id990823,1,2016-06-29 19:32:45,2016-06-29 19:45:16,1,-73.99737548828125,40.73334884643555,-73.99065399169923,40.7498893737793,N,751
478247,id478247,1,2016-03-08 16:12:51,2016-03-08 16:19:57,3,-73.99072265625,40.755760192871094,-73.98121643066406,40.76824569702149,N,426
426,id000426,2,2016-03-17 22:18:12,2016-03-17 22:23:35,3,-73.98963928222656,40.75213623046875,-74.0007553100586,40.7474365234375,N,323
443017,id443017,2,2016-04-14 07:04:15,2016-04-14 07:16:56,3,-73.96015930175781,40.76197052001953,-73.95230102539062,40.789798736572266,N,761
829726,id829726,2,2016-02-11 15:01:52,2016-02-11 15:03:48,1,-73.95386505126955,40.78495788574219,-73.9572525024414,40.78046798706055,N,116
433483,id433483,2,2016-04-11 18:30:18,2016-04-11 18:36:09,4,-73.97599029541014,40.776309967041016,-73.98494720458984,40.7615623474121,N,351
1169248,id1169248,1,2016-01-25 21:05:57,2016-01-25 21:19:43,1,-73.97738647460938,40.76021194458008,-73.94944763183594,40.784912109375,N,826
1252120,id1252120,1,2016-05-09 11:50:38,2016-05-09 11:58:33,1,-73.9543685913086,40.78986740112305,-73.95421600341797,40.77901840209961,N,475
46077,id046077,2,2016-05-08 02:22:08,2016-05-08 02:26:18,5,-73.994384765625,40.74778747558594,-73.99382019042969,40.75330352783203,N,250
677229,id677229,2,2016-01-22 22:28:18,2016-01-22 22:40:31,1,-73.99996185302734,40.74324035644531,-73.98755645751955,40.72885513305664,N,733
1168263,id1168263,2,2016-02-09 07:27:40,2016-02-09 07:30:09,3,-73.982421875,40.72111129760742,-73.98706817626955,40.72169876098633,N,149
110120,id110120,2,2016-06-19 19:26:38,2016-06-19 19:44:36,1,-73.9835433959961,40.75579071044922,-74.01053619384766,40.70896911621094,N,1078
588051,id588051,1,2016-03-26 19:35:13,2016-03-26 19:46:11,1,-73.97167205810547,40.794429779052734,-73.95055389404298,40.775634765625,N,658
882785,id882785,2,2016-06-25 08:21:52,2016-06-25 08:31:01,1,-73.95900726318358,40.78097152709961,-73.96334838867188,40.76626968383789,N,549
1260888,id1260888,1,2016-05-25 11:17:08,2016-05-25 11:21:56,4,-73.9773941040039,40.75006484985352,-73.98491668701173,40.744728088378906,N,288
455368,id455368,1,2016-06-23 14:53:55,2016-06-23 15:02:07,1,-73.98268127441406,40.750823974609375,-73.98988342285155,40.73542022705078,N,492
359630,id359630,2,2016-01-28 00:30:11,2016-01-28 00:32:28,1,-73.9859619140625,40.73265075683594,-73.98355865478516,40.73003768920898,N,137
708237,id708237,1,2016-02-21 13:14:27,2016-02-21 13:31:07,3,-73.98908233642578,40.73652267456055,-74.0079345703125,40.740333557128906,N,1000
790272,id790272,2,2016-01-06 22:49:53,2016-01-06 23:04:38,1,-73.98783111572266,40.736778259277344,-73.99347686767578,40.74166870117188,N,885
535224,id535224,1,2016-02-19 16:05:10,2016-02-19 16:13:40,1,-73.97724151611328,40.75405502319336,-73.97071838378906,40.749187469482415,N,510
140901,id140901,2,2016-04-04 00:54:46,2016-04-04 01:02:07,1,-73.98880767822266,40.74835586547852,-73.99360656738281,40.76464080810547,N,441
743986,id743986,1,2016-01-17 03:49:21,2016-01-17 03:59:04,1,-74.0042495727539,40.751930236816406,-73.9915313720703,40.75030899047852,N,583
273632,id273632,2,2016-01-11 07:26:23,2016-01-11 07:30:07,1,-73.9335708618164,40.76626586914063,-73.92581176757811,40.76212692260742,N,224
409228,id409228,1,2016-02-26 17:59:29,2016-02-26 18:02:24,1,-73.98655700683594,40.75761413574219,-73.9913101196289,40.75024032592773,N,175
415546,id415546,1,2016-06-23 19:01:26,2016-06-23 19:14:03,1,-73.98912048339844,40.7453498840332,-74.0068130493164,40.74401473999024,N,757
535916,id535916,2,2016-06-26 14:04:10,2016-06-26 14:18:42,1,-73.98535919189453,40.75862884521485,-73.99884033203125,40.74966430664063,N,872
1029467,id1029467,2,2016-02-19 23:28:54,2016-02-19 23:37:18,4,-74.00146484375,40.7275276184082,-73.98443603515625,40.7202262878418,N,504
36551,id036551,1,2016-01-27 22:38:43,2016-01-27 22:50:24,1,-73.95548248291014,40.7767448425293,-73.96406555175781,40.80268478393555,N,701
480939,id480939,1,2016-06-20 21:25:30,2016-06-20 21:56:03,1,-73.94967651367188,40.78140258789063,-74.0001220703125,40.68247604370117,N,1833
1008025,id1008025,1,2016-05-11 18:19:56,2016-05-11 18:27:04,1,-73.98157501220702,40.690223693847656,-73.98825073242188,40.7016830444336,Y,428
175144,id175144,1,2016-06-11 03:55:52,2016-06-11 04:00:18,1,-73.97927856445312,40.76158142089844,-73.98801422119139,40.74835205078125,N,266
480708,id480708,1,2016-06-12 17:48:41,2016-06-12 18:20:21,2,-73.99095916748048,40.730167388916016,-73.98235321044923,40.772762298583984,N,1900
158378,id158378,2,2016-02-22 09:42:18,2016-02-22 09:50:33,1,-73.98116302490234,40.75886535644531,-73.97259521484375,40.76323318481445,N,495
1020617,id1020617,2,2016-05-02 12:27:07,2016-05-02 12:35:58,2,-73.98771667480467,40.7285385131836,-73.99172210693358,40.71672058105469,N,531
932146,id932146,1,2016-02-24 13:22:10,2016-02-24 13:26:16,1,-73.97403717041014,40.76433563232422,-73.97496795654298,40.76136016845703,N,246
932101,id932101,2,2016-04-29 10:07:02,2016-04-29 10:15:32,1,-73.9640884399414,40.77109146118164,-73.97351837158203,40.75817108154297,N,510
880009,id880009,2,2016-01-13 14:48:08,2016-01-13 14:57:54,6,-73.97344970703125,40.75977325439453,-73.9623489379883,40.77326583862305,N,586
817464,id817464,2,2016-05-14 17:39:02,2016-05-14 17:41:44,1,-73.99188232421875,40.76403045654297,-73.98828125,40.76948928833008,N,162
636841,id636841,1,2016-05-18 07:26:38,2016-05-18 07:33:29,1,-73.94849395751955,40.77643585205078,-73.97167205810547,40.74549865722656,N,411
1275879,id1275879,2,2016-04-02 21:07:53,2016-04-02 21:19:35,1,-73.98784637451173,40.732200622558594,-74.00295257568358,40.73359298706055,N,702
386875,id386875,1,2016-03-09 09:17:28,2016-03-09 09:29:01,1,-74.00980377197266,40.72063827514648,-73.99494171142578,40.75008010864258,N,693
29944,id029944,1,2016-03-17 22:39:54,2016-03-17 22:51:01,1,-74.00138854980467,40.73693466186523,-73.97882843017578,40.7408332824707,N,667
413036,id413036,2,2016-05-15 00:35:35,2016-05-15 01:04:03,1,-73.9574203491211,40.761009216308594,-73.98739624023438,40.72032165527344,N,1708
943241,id943241,2,2016-03-02 03:15:39,2016-03-02 03:30:14,2,-73.93949127197266,40.75045776367188,-74.00180053710938,40.7195701599121,N,875
98099,id098099,1,2016-06-13 22:40:39,2016-06-13 22:58:50,1,-73.99401092529298,40.74618148803711,-73.930908203125,40.7655143737793,N,1091
327280,id327280,2,2016-02-03 20:57:14,2016-02-03 21:07:30,1,-73.98502349853516,40.75342559814453,-73.9875717163086,40.72877502441406,N,616
273079,id273079,2,2016-04-06 11:34:12,2016-04-06 11:36:47,1,-73.98171997070312,40.73705291748047,-73.98837280273438,40.73622131347656,N,155
504722,id504722,1,2016-06-01 18:52:37,2016-06-01 19:16:56,1,-73.92902374267578,40.812347412109375,-73.96097564697266,40.76527786254883,N,1459
766122,id766122,1,2016-01-19 17:11:46,2016-01-19 17:14:29,1,-73.98487091064453,40.74785232543945,-73.98187255859375,40.745643615722656,N,163
78716,id078716,1,2016-01-04 23:01:30,2016-01-04 23:05:41,1,-73.95296478271484,40.78312683105469,-73.95112609863281,40.77473831176758,N,251
683473,id683473,1,2016-04-16 20:36:19,2016-04-16 20:40:34,1,-73.96253204345702,40.80494689941406,-73.96360015869139,40.79827499389648,N,255
680447,id680447,2,2016-02-10 10:05:52,2016-02-10 10:15:38,1,-73.97882843017578,40.75040817260742,-73.9793930053711,40.76060104370117,N,586
712804,id712804,2,2016-04-28 07:58:15,2016-04-28 08:09:49,1,-73.95375061035155,40.78491973876953,-73.96869659423827,40.7646484375,N,694
1163974,id1163974,2,2016-06-21 09:54:48,2016-06-21 10:10:47,1,-73.99416351318358,40.751312255859375,-73.9758529663086,40.76387023925781,N,959
14574,id014574,1,2016-02-20 20:40:53,2016-02-20 21:00:52,1,-73.95333099365234,40.71076965332031,-73.95124053955078,40.71179962158203,N,1199
1129186,id1129186,1,2016-01-08 08:50:58,2016-01-08 08:57:17,1,-73.98568725585938,40.752532958984375,-73.97376251220702,40.75800704956055,N,379
77224,id077224,1,2016-05-09 07:14:28,2016-05-09 07:25:38,1,-74.0152359008789,40.71623229980469,-73.99459838867188,40.750389099121094,N,670
707681,id707681,1,2016-05-30 17:51:23,2016-05-30 17:54:53,1,-73.97564697265625,40.751220703125,-73.97306823730467,40.74374771118164,N,210
122649,id122649,1,2016-05-07 23:30:51,2016-05-07 23:44:26,4,-73.99624633789062,40.75989151000977,-74.0088882446289,40.740699768066406,N,815
314306,id314306,2,2016-04-20 21:14:11,2016-04-20 21:19:54,1,-73.9851837158203,40.75981903076172,-73.97345733642578,40.75536346435547,N,343
283388,id283388,2,2016-03-08 15:05:04,2016-03-08 15:36:11,2,-73.873046875,40.77429962158203,-74.00537872314453,40.72585678100585,N,1867
411004,id411004,2,2016-03-01 19:18:07,2016-03-01 19:54:34,1,-73.98206329345702,40.769630432128906,-73.87323760986328,40.774391174316406,N,2187
383592,id383592,1,2016-04-16 11:51:10,2016-04-16 11:58:16,1,-73.96768188476562,40.80107498168945,-73.97874450683594,40.777587890625,N,426
44820,id044820,2,2016-02-10 18:52:36,2016-02-10 18:56:03,1,-73.9898681640625,40.74150085449219,-73.9960708618164,40.73707580566406,N,207
686546,id686546,2,2016-01-27 00:26:31,2016-01-27 00:43:11,2,-73.97015380859375,40.75387954711913,-73.90231323242188,40.741943359375,N,1000
1001120,id1001120,2,2016-06-12 22:44:16,2016-06-12 22:56:30,1,-73.98859405517578,40.74620819091797,-73.98899078369139,40.76361083984375,N,734
164295,id164295,2,2016-02-11 13:27:00,2016-02-11 13:44:04,1,-73.99136352539062,40.75011825561523,-73.97456359863281,40.756629943847656,N,1024
808338,id808338,2,2016-02-25 13:06:25,2016-02-25 13:20:53,6,-73.97998046875,40.7908935546875,-73.95409393310547,40.79066848754883,N,868
906282,id906282,1,2016-06-16 23:31:00,2016-06-16 23:32:58,1,-73.98670959472656,40.75603485107422,-73.99095153808595,40.750465393066406,N,118
443134,id443134,2,2016-04-08 17:27:40,2016-04-08 17:39:16,1,-73.96546173095702,40.7617416381836,-73.95401000976562,40.7871208190918,N,696
336938,id336938,2,2016-02-16 06:43:38,2016-02-16 06:47:31,1,-73.9769287109375,40.74763870239258,-73.98577880859375,40.75590133666992,N,233
175001,id175001,1,2016-06-19 14:26:54,2016-06-19 14:35:08,1,-73.98728942871094,40.76573181152344,-74.0051040649414,40.74113464355469,N,494
406399,id406399,1,2016-06-01 19:49:55,2016-06-01 19:55:41,1,-73.95863342285155,40.77539825439453,-73.94566345214845,40.77356338500977,N,346
573743,id573743,2,2016-01-14 21:57:35,2016-01-14 22:11:31,1,-73.98251342773438,40.69221878051758,-73.98890686035155,40.74817657470703,N,836
835434,id835434,2,2016-03-24 07:19:34,2016-03-24 07:28:41,1,-73.99040222167969,40.756568908691406,-73.97631072998048,40.755279541015625,N,547
870329,id870329,2,2016-04-03 15:40:54,2016-04-03 15:50:28,1,-73.9872055053711,40.733192443847656,-73.9984130859375,40.74044799804688,N,574
658164,id658164,1,2016-03-27 16:32:13,2016-03-27 16:38:46,1,-73.97107696533203,40.75790786743164,-73.98593139648438,40.75807571411133,N,393
731466,id731466,2,2016-01-06 11:36:39,2016-01-06 11:43:56,2,-73.95934295654298,40.77527236938477,-73.97929382324219,40.78360366821289,N,437
601716,id601716,2,2016-04-29 18:04:45,2016-04-29 18:12:23,5,-73.994140625,40.72753143310547,-73.9953384399414,40.739479064941406,N,458
370134,id370134,1,2016-03-23 12:14:59,2016-03-23 12:20:27,1,-73.99292755126955,40.73000717163085,-74.00157165527344,40.72635269165039,N,328
1265681,id1265681,1,2016-01-02 11:52:32,2016-01-02 11:55:52,2,-73.95948791503906,40.763343811035156,-73.9478988647461,40.77487564086913,N,200
745491,id745491,1,2016-03-26 22:14:59,2016-03-26 22:24:02,1,-74.0040054321289,40.73797225952149,-74.01007080078125,40.72018814086913,N,543
1182741,id1182741,1,2016-02-20 22:36:35,2016-02-20 22:41:22,1,-73.95413208007811,40.77861022949219,-73.9415054321289,40.80107116699219,N,287
447747,id447747,1,2016-03-18 00:30:27,2016-03-18 00:47:32,1,-73.99345397949219,40.74323272705078,-73.99048614501955,40.71602249145508,N,1025
1053154,id1053154,2,2016-02-19 19:22:31,2016-02-19 19:44:05,1,-73.95120239257811,40.77867889404297,-73.98516845703125,40.732200622558594,N,1294
373840,id373840,1,2016-03-17 09:33:53,2016-03-17 09:52:52,1,-73.97816467285155,40.766468048095696,-73.99393463134766,40.75012969970703,N,1139
815262,id815262,2,2016-01-11 11:30:07,2016-01-11 11:33:20,1,-73.9832763671875,40.75618362426758,-73.97681427001955,40.76478576660156,N,193
557606,id557606,2,2016-01-04 23:18:16,2016-01-04 23:31:24,2,-73.99136352539062,40.72369003295898,-73.96209716796875,40.767669677734375,N,788
604581,id604581,2,2016-04-10 05:04:37,2016-04-10 05:12:26,6,-74.00360870361328,40.74198532104492,-73.99908447265625,40.76106262207031,N,469
1031523,id1031523,2,2016-02-28 15:04:39,2016-02-28 15:31:15,1,-73.87296295166014,40.77392578125,-74.0053176879883,40.70721435546875,N,1596
1296895,id1296895,2,2016-03-01 17:26:55,2016-03-01 17:31:46,5,-73.98214721679686,40.745948791503906,-73.99351501464844,40.738441467285156,N,291
859922,id859922,2,2016-05-14 22:11:48,2016-05-14 22:28:49,6,-73.9565200805664,40.74670028686523,-73.91985321044923,40.759361267089844,N,1021
214101,id214101,2,2016-05-12 01:42:54,2016-05-12 01:48:12,2,-73.97167205810547,40.794822692871094,-73.9598617553711,40.81331253051758,N,318
77354,id077354,2,2016-05-21 00:59:27,2016-05-21 01:07:50,2,-73.95320129394531,40.7676887512207,-73.95262908935547,40.77624130249024,N,503
1290951,id1290951,1,2016-03-18 16:42:27,2016-03-18 17:07:05,1,-73.99345397949219,40.762428283691406,-74.0141372680664,40.709564208984375,N,1478
1116643,id1116643,2,2016-03-04 15:11:44,2016-03-04 15:28:25,2,-73.95632934570312,40.7840690612793,-73.98355865478516,40.78149032592773,N,1001
796325,id796325,1,2016-03-05 00:14:42,2016-03-05 00:32:04,3,-73.9970474243164,40.72235107421875,-73.98786926269531,40.74588012695313,N,1042
82859,id082859,2,2016-03-22 07:02:17,2016-03-22 07:04:05,1,-73.97760772705078,40.7524299621582,-73.98545837402342,40.75542831420898,N,108
157037,id157037,2,2016-04-14 06:54:38,2016-04-14 07:07:01,1,-74.01287078857422,40.71656036376953,-73.9837875366211,40.76514053344727,N,743
1016830,id1016830,1,2016-06-23 19:20:08,2016-06-23 19:30:56,1,-73.97564697265625,40.75496292114258,-73.97154998779298,40.765979766845696,N,648
819850,id819850,2,2016-04-19 22:18:22,2016-04-19 22:40:02,1,-73.9817886352539,40.76668930053711,-73.94365692138672,40.82183074951172,N,1300
564512,id564512,2,2016-04-14 23:38:33,2016-04-14 23:41:36,1,-73.96411895751955,40.768028259277344,-73.95933532714845,40.76897430419922,N,183
1057459,id1057459,2,2016-03-24 17:05:35,2016-03-24 17:27:22,1,-73.9935989379883,40.74170303344727,-73.97399139404298,40.7489128112793,N,1307
